EmpID,FirstName,LastName,StartDate,Position,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,DOB,State,Gender,Pincode,Performance ,Current Emp Rating,CompanyName
3098,Nisha,Jain,18-Aug-21,Database Administrator,Ravi Kumar,nisha.jain@unifiedmentors.com,CCDR,Active,Full-Time,Zone A,Full-Time,Backend,09-06-1944,TN,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3099,Tanvi,Nair,17-Dec-22,Network Engineer,Ravi Kumar,tanvi.nair@unifiedmentors.com,CCDR,Active,Full-Time,Zone A,Temporary,Development,02-09-1965,MP,Male,,Exceeds,4,Unified Mentors Pvt Ltd
3100,Kavya,Jain,25-Oct-20,Project Manager,Sita Desai,kavya.jain@unifiedmentors.com,SVG,Active,Contract,Zone B,Temporary,DevOps,08-06-1950,UP,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3101,Madhav,Khan,23-Jan-23,IT Support Specialist,Anjali Rao,madhav.khan@unifiedmentors.com,EW,Active,Full-Time,Zone B,Full-Time,Cloud,09-03-1961,GJ,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3102,Aarav,Singh,15-Mar-19,Project Manager,Arvind Agarwal,aarav.singh@unifiedmentors.com,MSC,Leave of Absence,Full-Time,Zone C,Part-Time,Backend,10-10-1992,GJ,Male,,Exceeds,2,Unified Mentors Pvt Ltd
3103,Aarav,Gupta,06-Jul-23,Database Administrator,Arvind Agarwal,aarav.gupta@unifiedmentors.com,TNS,Leave of Absence,Full-Time,Zone A,Part-Time,Development,16-01-1960,AP,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3104,Aanya,Gupta,29-May-22,Data Analyst,Arvind Agarwal,aanya.gupta@unifiedmentors.com,PYZ,Active,Contract,Zone C,Part-Time,Support,14-01-1944,UP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3105,Ishaan,Sharma,07-Jun-20,Project Manager,Arvind Agarwal,ishaan.sharma@unifiedmentors.com,WBL,Active,Full-Time,Zone B,Temporary,Admin,12-05-1943,MP,Male,,Fully Meets,1,Unified Mentors Pvt Ltd
3106,Aarav,Nair,21-Mar-20,DevOps Engineer,Anjali Rao,aarav.nair@unifiedmentors.com,NEL,Active,Part-Time,Zone A,Temporary,Cyber,30-03-2000,MP,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3107,Diya,Sharma,21-Jun-21,Data Analyst,Arvind Agarwal,diya.sharma@unifiedmentors.com,PL,Active,Full-Time,Zone A,Temporary,Project management,26-12-1971,DL,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3108,Aarav,Gupta,22-Oct-21,Software Developer,Arvind Agarwal,aarav.gupta@unifiedmentors.com,BPC,Active,Full-Time,Zone B,Temporary,Backend,05-07-1945,GJ,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3109,Aarav,Sharma,20-Oct-18,Software Engineer,Pooja Das,aarav.sharma@unifiedmentors.com,CCDR,Active,Full-Time,Zone A,Temporary,Backend,25-04-1999,MH,Female,,PIP,2,Unified Mentors Pvt Ltd
3110,Ishaan,Jain,16-Mar-22,Software Developer,Meena Joshi,ishaan.jain@unifiedmentors.com,SVG,Active,Contract,Zone C,Full-Time,Development,11-02-1956,AP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3111,Diya,Khan,13-Dec-18,System Administrator,Anjali Rao,diya.khan@unifiedmentors.com,EW,Active,Part-Time,Zone B,Temporary,DevOps,07-05-1958,DL,Female,,Fully Meets,1,Unified Mentors Pvt Ltd
3112,Nisha,Singh,08-Oct-21,Cloud Architect,Arvind Agarwal,nisha.singh@unifiedmentors.com,MSC,Terminated for Cause,Part-Time,Zone B,Full-Time,Cloud,15-11-1946,TN,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3113,Diya,Nair,03-Feb-19,Network Engineer,Meena Joshi,diya.nair@unifiedmentors.com,TNS,Active,Contract,Zone C,Full-Time,Backend,02-07-1981,KA,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3114,Aanya,Singh,30-Sep-18,Cloud Architect,Anil Kapoor,aanya.singh@unifiedmentors.com,PYZ,Active,Contract,Zone C,Full-Time,Development,06-07-1957,UP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3115,Rohan,Jain,12-Jul-21,Cloud Architect,Pooja Das,rohan.jain@unifiedmentors.com,WBL,Active,Contract,Zone A,Temporary,Support,01-01-1964,MH,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3116,Aarav,Singh,04-Mar-21,Software Engineer,Meena Joshi,aarav.singh@unifiedmentors.com,NEL,Active,Part-Time,Zone B,Temporary,Admin,24-10-1981,UP,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3117,Ishaan,Sharma,27-Oct-19,Network Engineer,Anjali Rao,ishaan.sharma@unifiedmentors.com,PL,Active,Part-Time,Zone C,Part-Time,Cyber,14-12-1941,MP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3118,Aanya,Nair,28-Jan-19,Cybersecurity Analyst,Ravi Kumar,aanya.nair@unifiedmentors.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Project management,14-12-1956,DL,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3119,Kavya,Singh,10-Jan-21,Project Manager,Vikram Singh,kavya.singh@unifiedmentors.com,NEL,Active,Part-Time,Zone C,Part-Time,Backend,05-06-1993,DL,Male,,Fully Meets,5,Unified Mentors Pvt Ltd
3120,Diya,Patel,05-Aug-21,Cybersecurity Analyst,Neha Shah,diya.patel@unifiedmentors.com,PL,Active,Part-Time,Zone A,Full-Time,Backend,03-02-1946,UP,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3121,Aarav,Verma,07-Nov-22,Software Engineer,Arvind Agarwal,aarav.verma@unifiedmentors.com,PYZ,Active,Part-Time,Zone C,Full-Time,Development,17-10-1949,GJ,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3122,Diya,Khan,23-Jan-22,Cybersecurity Analyst,Arvind Agarwal,diya.khan@unifiedmentors.com,SVG,Leave of Absence,Contract,Zone C,Part-Time,DevOps,23-09-1946,MP,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3123,Aarav,Mehta,12-Jul-21,Cybersecurity Analyst,Anjali Rao,aarav.mehta@unifiedmentors.com,TNS,Active,Full-Time,Zone C,Part-Time,Cloud,03-05-1951,AP,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3124,Nisha,Singh,05-Jan-19,Cloud Architect,Arvind Agarwal,nisha.singh@unifiedmentors.com,WBL,Leave of Absence,Full-Time,Zone B,Part-Time,Backend,28-08-1991,AP,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3125,Rohan,Khan,07-Apr-20,Cybersecurity Analyst,Arvind Agarwal,rohan.khan@unifiedmentors.com,PYZ,Leave of Absence,Part-Time,Zone C,Part-Time,Development,08-09-1992,TN,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3126,Aarav,Khan,27-Apr-22,Network Engineer,Rahul Mehta,aarav.khan@unifiedmentors.com,WBL,Active,Contract,Zone C,Full-Time,Support,02-07-1978,GJ,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3127,Nisha,Jain,14-Jun-22,Data Analyst,Neha Shah,nisha.jain@unifiedmentors.com,NEL,Active,Part-Time,Zone A,Part-Time,Admin,26-10-1991,TN,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3128,Ishaan,Patel,13-Jan-19,Cloud Architect,Neha Shah,ishaan.patel@unifiedmentors.com,PL,Active,Part-Time,Zone A,Temporary,Cyber,15-04-1974,AP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3129,Nisha,Khan,21-Jun-19,Project Manager,Neha Shah,nisha.khan@unifiedmentors.com,BPC,Active,Full-Time,Zone A,Part-Time,Project management,11-07-1985,KA,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3130,Aarav,Reddy,10-Aug-20,DevOps Engineer,Vikram Singh,aarav.reddy@unifiedmentors.com,CCDR,Active,Part-Time,Zone A,Temporary,Backend,09-05-1981,WB,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3131,Ishaan,Verma,13-Apr-21,Cybersecurity Analyst,Anil Kapoor,ishaan.verma@unifiedmentors.com,SVG,Active,Contract,Zone C,Temporary,Backend,28-01-1954,UP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3132,Tanvi,Singh,27-Apr-20,Software Developer,Neha Shah,tanvi.singh@unifiedmentors.com,EW,Active,Full-Time,Zone A,Full-Time,Development,20-09-1979,RJ,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3133,Tanvi,Jain,25-Feb-22,Software Engineer,Meena Joshi,tanvi.jain@unifiedmentors.com,MSC,Terminated for Cause,Contract,Zone C,Part-Time,DevOps,23-10-1958,WB,Male,,Fully Meets,5,Unified Mentors Pvt Ltd
3134,Kavya,Patel,06-Dec-18,IT Support Specialist,Rahul Mehta,kavya.patel@unifiedmentors.com,TNS,Active,Part-Time,Zone C,Full-Time,Cloud,15-04-1947,UP,Female,,Exceeds,5,Unified Mentors Pvt Ltd
3135,Madhav,Mehta,12-Mar-20,Full Stack Developer,Anjali Rao,madhav.mehta@unifiedmentors.com,BPC,Active,Part-Time,Zone A,Temporary,Backend,25-04-1993,MH,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3136,Arjun,Verma,16-Nov-22,Project Manager,Vikram Singh,arjun.verma@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Full-Time,Development,17-05-1997,TN,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3137,Nisha,Patel,09-Dec-18,Cloud Architect,Arvind Agarwal,nisha.patel@unifiedmentors.com,EW,Voluntarily Terminated,Contract,Zone B,Temporary,Support,03-06-1995,UP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3138,Aarav,Gupta,25-Dec-22,Cybersecurity Analyst,Meena Joshi,aarav.gupta@unifiedmentors.com,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Admin,07-04-1987,KA,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3139,Madhav,Verma,19-Nov-21,Full Stack Developer,Anil Kapoor,madhav.verma@unifiedmentors.com,NEL,Active,Part-Time,Zone A,Temporary,Cyber,11-08-1971,DL,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3140,Tanvi,Gupta,01-Mar-22,Network Engineer,Vikram Singh,tanvi.gupta@unifiedmentors.com,PL,Active,Contract,Zone C,Full-Time,Project management,02-04-1990,MH,Male,,Fully Meets,5,Unified Mentors Pvt Ltd
3141,Nisha,Nair,17-Mar-21,Software Engineer,Anjali Rao,nisha.nair@unifiedmentors.com,BPC,Active,Full-Time,Zone B,Temporary,Backend,10-07-1970,TN,Male,,Exceeds,2,Unified Mentors Pvt Ltd
3142,Madhav,Mehta,10-Feb-21,System Administrator,Sita Desai,madhav.mehta@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Part-Time,Backend,20-07-1949,AP,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3143,Nisha,Khan,28-Sep-18,Database Administrator,Arvind Agarwal,nisha.khan@unifiedmentors.com,SVG,Active,Full-Time,Zone A,Temporary,Development,25-06-1947,GJ,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3144,Kavya,Mehta,09-Feb-21,Network Engineer,Meena Joshi,kavya.mehta@unifiedmentors.com,EW,Active,Contract,Zone C,Part-Time,DevOps,19-09-1956,AP,Male,,Exceeds,2,Unified Mentors Pvt Ltd
3145,Rohan,Mehta,27-Sep-20,IT Support Specialist,Pooja Das,rohan.mehta@unifiedmentors.com,MSC,Leave of Absence,Part-Time,Zone C,Temporary,Cloud,30-10-1995,TN,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3146,Tanvi,Reddy,16-Dec-18,Project Manager,Anil Kapoor,tanvi.reddy@unifiedmentors.com,TNS,Active,Part-Time,Zone C,Temporary,Backend,18-10-1978,TN,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3147,Tanvi,Reddy,17-Jul-23,Network Engineer,Rahul Mehta,tanvi.reddy@unifiedmentors.com,PYZ,Active,Contract,Zone B,Temporary,Development,23-04-1999,AP,Male,,Fully Meets,5,Unified Mentors Pvt Ltd
3148,Aarav,Sharma,28-May-20,Data Analyst,Arvind Agarwal,aarav.sharma@unifiedmentors.com,WBL,Active,Full-Time,Zone C,Temporary,Support,01-03-1950,KA,Male,,Exceeds,2,Unified Mentors Pvt Ltd
3149,Diya,Singh,01-Mar-21,IT Support Specialist,Sita Desai,diya.singh@unifiedmentors.com,NEL,Active,Full-Time,Zone A,Part-Time,Admin,27-09-1983,WB,Female,,Exceeds,2,Unified Mentors Pvt Ltd
3150,Kavya,Reddy,12-Feb-22,Full Stack Developer,Pooja Das,kavya.reddy@unifiedmentors.com,PL,Active,Full-Time,Zone C,Part-Time,Cyber,02-08-1955,WB,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3151,Madhav,Gupta,26-Feb-22,Cybersecurity Analyst,Rahul Mehta,madhav.gupta@unifiedmentors.com,BPC,Active,Part-Time,Zone C,Temporary,Project management,15-11-1965,MH,Female,,Exceeds,4,Unified Mentors Pvt Ltd
3152,Ishaan,Gupta,05-Jul-22,Project Manager,Anjali Rao,ishaan.gupta@unifiedmentors.com,CCDR,Active,Contract,Zone C,Temporary,Backend,29-12-1953,UP,Female,,Exceeds,5,Unified Mentors Pvt Ltd
3153,Aanya,Reddy,29-Nov-19,Software Developer,Arvind Agarwal,aanya.reddy@unifiedmentors.com,SVG,Active,Part-Time,Zone A,Full-Time,Backend,13-12-1994,KA,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3154,Ishaan,Singh,22-Feb-19,IT Support Specialist,Arvind Agarwal,ishaan.singh@unifiedmentors.com,EW,Active,Full-Time,Zone B,Temporary,Development,21-05-1949,DL,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3155,Tanvi,Patel,16-Jul-20,System Administrator,Neha Shah,tanvi.patel@unifiedmentors.com,MSC,Terminated for Cause,Contract,Zone B,Temporary,DevOps,14-03-1951,TN,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3156,Arjun,Khan,18-Jul-19,IT Support Specialist,Rahul Mehta,arjun.khan@unifiedmentors.com,MSC,Voluntarily Terminated,Contract,Zone B,Part-Time,Cloud,16-07-1962,UP,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3157,Kavya,Sharma,10-Mar-19,Database Administrator,Anil Kapoor,kavya.sharma@unifiedmentors.com,TNS,Active,Contract,Zone A,Full-Time,Backend,16-03-1984,UP,Female,,Exceeds,5,Unified Mentors Pvt Ltd
3158,Ishaan,Sharma,30-May-23,Database Administrator,Anjali Rao,ishaan.sharma@unifiedmentors.com,PYZ,Active,Part-Time,Zone A,Full-Time,Development,21-01-1976,DL,Female,,Exceeds,2,Unified Mentors Pvt Ltd
3159,Arjun,Nair,23-Aug-18,System Administrator,Sita Desai,arjun.nair@unifiedmentors.com,WBL,Active,Full-Time,Zone B,Part-Time,Support,29-05-1978,MP,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3160,Diya,Verma,06-Mar-19,Cybersecurity Analyst,Rahul Mehta,diya.verma@unifiedmentors.com,NEL,Active,Full-Time,Zone A,Part-Time,Admin,18-04-1951,UP,Female,,Exceeds,4,Unified Mentors Pvt Ltd
3161,Diya,Jain,01-Aug-23,Cloud Architect,Vikram Singh,diya.jain@unifiedmentors.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Cyber,17-04-1983,UP,Female,,Fully Meets,1,Unified Mentors Pvt Ltd
3162,Kavya,Patel,24-Feb-20,IT Support Specialist,Neha Shah,kavya.patel@unifiedmentors.com,BPC,Active,Part-Time,Zone A,Temporary,Project management,27-08-1997,KA,Male,,Fully Meets,5,Unified Mentors Pvt Ltd
3163,Aarav,Jain,26-Sep-19,Cybersecurity Analyst,Sita Desai,aarav.jain@unifiedmentors.com,PL,Active,Contract,Zone A,Full-Time,Backend,13-03-1979,DL,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3164,Madhav,Sharma,07-Dec-22,Database Administrator,Anjali Rao,madhav.sharma@unifiedmentors.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Backend,18-03-1997,DL,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3165,Ishaan,Jain,08-Mar-19,Software Developer,Vikram Singh,ishaan.jain@unifiedmentors.com,CCDR,Active,Part-Time,Zone C,Full-Time,Development,24-12-1994,UP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3166,Tanvi,Nair,06-Aug-19,Database Administrator,Neha Shah,tanvi.nair@unifiedmentors.com,SVG,Active,Part-Time,Zone A,Full-Time,DevOps,02-11-1993,MH,Female,,Exceeds,2,Unified Mentors Pvt Ltd
3167,Diya,Patel,19-Jun-19,Data Analyst,Vikram Singh,diya.patel@unifiedmentors.com,EW,Active,Full-Time,Zone B,Part-Time,Cloud,19-09-1943,DL,Male,,Exceeds,4,Unified Mentors Pvt Ltd
3168,Rohan,Khan,08-Feb-22,Software Engineer,Sita Desai,rohan.khan@unifiedmentors.com,MSC,Leave of Absence,Part-Time,Zone A,Full-Time,Backend,24-05-1990,TN,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3169,Tanvi,Sharma,08-Jun-19,Project Manager,Ravi Kumar,tanvi.sharma@unifiedmentors.com,TNS,Active,Part-Time,Zone B,Part-Time,Development,03-04-1951,DL,Female,,Exceeds,4,Unified Mentors Pvt Ltd
3170,Ishaan,Khan,28-Jan-22,Network Engineer,Anil Kapoor,ishaan.khan@unifiedmentors.com,PYZ,Active,Full-Time,Zone C,Full-Time,Support,23-01-1992,GJ,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3171,Aarav,Patel,26-Aug-20,Software Engineer,Vikram Singh,aarav.patel@unifiedmentors.com,WBL,Active,Part-Time,Zone A,Part-Time,Admin,25-02-1995,MH,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3172,Aarav,Gupta,22-Apr-19,Software Developer,Arvind Agarwal,aarav.gupta@unifiedmentors.com,NEL,Active,Contract,Zone C,Part-Time,Cyber,09-07-1983,GJ,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3173,Tanvi,Mehta,21-Dec-22,System Administrator,Anil Kapoor,tanvi.mehta@unifiedmentors.com,PL,Active,Contract,Zone A,Part-Time,Project management,14-03-1957,WB,Female,,Fully Meets,1,Unified Mentors Pvt Ltd
3174,Tanvi,Mehta,12-Oct-22,Software Engineer,Anil Kapoor,tanvi.mehta@unifiedmentors.com,BPC,Active,Full-Time,Zone C,Part-Time,Backend,13-06-1961,WB,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3175,Aarav,Verma,23-Jul-23,DevOps Engineer,Neha Shah,aarav.verma@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Full-Time,Backend,11-07-1947,MH,Female,,Fully Meets,1,Unified Mentors Pvt Ltd
3176,Aanya,Jain,13-Dec-18,Full Stack Developer,Neha Shah,aanya.jain@unifiedmentors.com,SVG,Active,Full-Time,Zone A,Full-Time,Development,24-02-2000,MH,Female,,Exceeds,1,Unified Mentors Pvt Ltd
3177,Aanya,Jain,30-Sep-19,DevOps Engineer,Anil Kapoor,aanya.jain@unifiedmentors.com,EW,Terminated for Cause,Full-Time,Zone A,Full-Time,DevOps,13-03-2000,KA,Female,,Fully Meets,1,Unified Mentors Pvt Ltd
3178,Arjun,Khan,24-Jan-20,Database Administrator,Vikram Singh,arjun.khan@unifiedmentors.com,MSC,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Cloud,30-04-1990,GJ,Female,,PIP,1,Unified Mentors Pvt Ltd
3179,Kavya,Patel,23-Dec-20,Software Engineer,Anjali Rao,kavya.patel@unifiedmentors.com,TNS,Active,Full-Time,Zone C,Full-Time,Backend,22-12-1941,DL,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3180,Rohan,Reddy,07-Jun-19,Data Analyst,Neha Shah,rohan.reddy@unifiedmentors.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Temporary,Development,27-10-1997,WB,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3181,Aanya,Patel,25-Dec-19,Database Administrator,Anil Kapoor,aanya.patel@unifiedmentors.com,WBL,Active,Contract,Zone C,Temporary,Support,17-07-1959,MP,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3182,Madhav,Verma,26-Jan-23,Cybersecurity Analyst,Neha Shah,madhav.verma@unifiedmentors.com,NEL,Active,Contract,Zone B,Temporary,Admin,21-11-1971,KA,Female,,PIP,2,Unified Mentors Pvt Ltd
3183,Tanvi,Khan,03-Nov-22,DevOps Engineer,Vikram Singh,tanvi.khan@unifiedmentors.com,PL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Cyber,15-02-1953,WB,Male,,PIP,3,Unified Mentors Pvt Ltd
3184,Arjun,Sharma,13-May-22,DevOps Engineer,Neha Shah,arjun.sharma@unifiedmentors.com,MSC,Active,Part-Time,Zone A,Full-Time,Project management,21-05-1972,TN,Female,,PIP,5,Unified Mentors Pvt Ltd
3185,Rohan,Sharma,23-Sep-20,Software Developer,Anil Kapoor,rohan.sharma@unifiedmentors.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Backend,10-11-1999,KA,Female,,PIP,2,Unified Mentors Pvt Ltd
3186,Aanya,Khan,29-Aug-21,System Administrator,Rahul Mehta,aanya.khan@unifiedmentors.com,PL,Active,Part-Time,Zone A,Full-Time,Backend,03-05-1967,RJ,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3187,Aanya,Gupta,13-Dec-22,Software Engineer,Anjali Rao,aanya.gupta@unifiedmentors.com,PYZ,Active,Contract,Zone C,Full-Time,Development,08-04-1962,AP,Female,,PIP,3,Unified Mentors Pvt Ltd
3188,Nisha,Verma,06-Nov-22,Network Engineer,Anjali Rao,nisha.verma@unifiedmentors.com,SVG,Active,Part-Time,Zone C,Part-Time,DevOps,04-11-1978,KA,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3189,Aarav,Sharma,04-Aug-23,Full Stack Developer,Rahul Mehta,aarav.sharma@unifiedmentors.com,TNS,Active,Full-Time,Zone C,Temporary,Cloud,21-07-1964,WB,Female,,PIP,1,Unified Mentors Pvt Ltd
3190,Aanya,Verma,15-Nov-20,Data Analyst,Arvind Agarwal,aanya.verma@unifiedmentors.com,WBL,Active,Contract,Zone C,Part-Time,Backend,10-02-1998,KA,Male,,PIP,2,Unified Mentors Pvt Ltd
3191,Aarav,Patel,06-Jul-22,Software Engineer,Sita Desai,aarav.patel@unifiedmentors.com,BPC,Active,Part-Time,Zone A,Part-Time,Development,28-01-1945,KA,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3192,Aarav,Jain,21-Apr-19,Full Stack Developer,Pooja Das,aarav.jain@unifiedmentors.com,CCDR,Active,Full-Time,Zone A,Part-Time,Support,12-01-1997,RJ,Female,,Fully Meets,3,Unified Mentors Pvt Ltd
3193,Rohan,Singh,28-Aug-21,Cloud Architect,Sita Desai,rohan.singh@unifiedmentors.com,EW,Active,Full-Time,Zone C,Temporary,Admin,24-01-1946,RJ,Female,,PIP,3,Unified Mentors Pvt Ltd
3194,Nisha,Verma,25-Mar-21,Full Stack Developer,Arvind Agarwal,nisha.verma@unifiedmentors.com,MSC,Active,Contract,Zone B,Full-Time,Cyber,11-08-1995,AP,Female,,Fully Meets,1,Unified Mentors Pvt Ltd
3195,Ishaan,Khan,16-Jul-20,DevOps Engineer,Anjali Rao,ishaan.khan@unifiedmentors.com,NEL,Active,Full-Time,Zone A,Full-Time,Project management,31-01-1981,AP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3196,Madhav,Patel,28-Nov-18,Software Developer,Anil Kapoor,madhav.patel@unifiedmentors.com,PL,Active,Full-Time,Zone B,Temporary,Backend,12-11-1974,DL,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3197,Nisha,Khan,27-Jun-19,Project Manager,Anil Kapoor,nisha.khan@unifiedmentors.com,PYZ,Active,Contract,Zone A,Full-Time,Backend,31-03-1977,GJ,Female,,PIP,1,Unified Mentors Pvt Ltd
3198,Rohan,Khan,04-Jan-23,Cloud Architect,Meena Joshi,rohan.khan@unifiedmentors.com,SVG,Active,Contract,Zone A,Temporary,Development,24-09-1979,KA,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3199,Arjun,Sharma,22-Nov-18,Data Analyst,Ravi Kumar,arjun.sharma@unifiedmentors.com,BPC,Active,Full-Time,Zone B,Full-Time,DevOps,17-01-1978,GJ,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
3200,Ishaan,Reddy,08-Jan-21,IT Support Specialist,Vikram Singh,ishaan.reddy@unifiedmentors.com,PL,Active,Part-Time,Zone B,Temporary,Cloud,26-07-1975,WB,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3201,Arjun,Verma,18-Nov-22,Software Developer,Anjali Rao,arjun.verma@unifiedmentors.com,EW,Active,Part-Time,Zone A,Part-Time,Backend,16-07-1984,DL,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3202,Tanvi,Khan,21-Jun-20,Software Engineer,Pooja Das,tanvi.khan@unifiedmentors.com,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,Development,28-03-1999,WB,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3203,Kavya,Gupta,19-Jan-21,Database Administrator,Rahul Mehta,kavya.gupta@unifiedmentors.com,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Support,10-09-1961,GJ,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3204,Arjun,Patel,04-Jun-23,Cybersecurity Analyst,Anjali Rao,arjun.patel@unifiedmentors.com,BPC,Active,Contract,Zone C,Full-Time,Admin,12-11-1959,GJ,Male,,Fully Meets,4,Unified Mentors Pvt Ltd
3205,Diya,Reddy,13-Aug-20,Database Administrator,Neha Shah,diya.reddy@unifiedmentors.com,TNS,Leave of Absence,Contract,Zone C,Part-Time,Cyber,02-02-1988,DL,Female,,Fully Meets,4,Unified Mentors Pvt Ltd
3206,Tanvi,Nair,06-Sep-19,Software Developer,Anjali Rao,tanvi.nair@unifiedmentors.com,BPC,Active,Part-Time,Zone A,Part-Time,Project management,16-03-1961,DL,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3207,Aanya,Nair,27-Mar-22,Data Analyst,Rahul Mehta,aanya.nair@unifiedmentors.com,PYZ,Active,Full-Time,Zone C,Temporary,Backend,28-08-1981,KA,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3208,Aanya,Sharma,25-Dec-20,Database Administrator,Vikram Singh,aanya.sharma@unifiedmentors.com,CCDR,Voluntarily Terminated,Contract,Zone A,Temporary,Backend,04-09-1973,RJ,Male,,Fully Meets,2,Unified Mentors Pvt Ltd
3209,Rohan,Verma,24-Apr-21,Software Developer,Meena Joshi,rohan.verma@unifiedmentors.com,PL,Active,Contract,Zone A,Full-Time,Development,17-03-1983,GJ,Male,,Fully Meets,5,Unified Mentors Pvt Ltd
3210,Nisha,Singh,12-May-20,Data Analyst,Sita Desai,nisha.singh@unifiedmentors.com,WBL,Active,Full-Time,Zone A,Full-Time,DevOps,13-06-1993,GJ,Female,,Fully Meets,5,Unified Mentors Pvt Ltd
3211,Ishaan,Singh,23-May-23,Network Engineer,Anjali Rao,ishaan.singh@unifiedmentors.com,SVG,Active,Part-Time,Zone B,Part-Time,Cloud,26-08-1955,AP,Female,,Fully Meets,2,Unified Mentors Pvt Ltd
